Assign Equipment ID,PO Numbers:,Booking Number,Shipment Load Type,Invoice Number,BL / Waybill #,Select Carrier,Updated Transload Location (US Only),Estimated Departure Date,Equipment # Type,Seal Number,CTN QTY,UNITS
JV4206,3000037450,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037483,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037495,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037504,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037514,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037525,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037572,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037582,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037591,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037605,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037638,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037654,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037670,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037793,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038342,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038707,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038718,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038724,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038831,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038836,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038852,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038859,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038887,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039000,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039198,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039210,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039236,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039873,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039883,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039896,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040511,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040565,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040570,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040681,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040694,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042061,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042099,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042108,NA,"CFS: LCL, consolidator lod",891,1670255274,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036172,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036175,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036207,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036252,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036283,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036308,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036310,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036362,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036363,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036432,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036444,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036492,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036532,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036548,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036550,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036587,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036589,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036658,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036667,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036669,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036688,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000036698,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036700,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000037420,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037454,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037455,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000037485,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037488,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000037498,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037518,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000037528,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037529,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000037575,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037594,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037608,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037610,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000037641,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037656,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037672,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037722,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037730,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000037795,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038709,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038712,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000038726,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038727,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000038861,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039239,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000039241,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000039869,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000039886,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000039899,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000040137,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000040139,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000040172,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000040175,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000040684,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000040686,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000040696,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000040698,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000040703,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000040724,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000042018,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000042020,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000042032,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000042033,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000042064,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000042066,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,2
JV4206,3000042077,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000042089,NA,"CFS: LCL, consolidator lod",892,7291538240,DHL,,"November 3, 2023","Air, Unknown Size",000,1,6
JV4206,3000036115,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036127,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036128,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036170,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036171,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036173,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036193,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036205,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036206,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036250,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036251,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036281,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036282,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036307,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036309,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036360,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036361,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036364,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036374,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036429,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036430,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000058062,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036443,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036445,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036456,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036469,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036478,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036490,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036491,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036530,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036531,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036545,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036546,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036547,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036584,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036585,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036586,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036617,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036628,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036633,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036640,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036656,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036657,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036664,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036665,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036668,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036679,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036686,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036687,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000036696,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036697,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000036699,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000037415,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037416,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037426,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037434,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037442,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037451,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037452,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037453,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000037482,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037484,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037486,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000037496,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037497,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037507,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037515,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037516,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000037526,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037527,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037530,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000037573,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037574,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037584,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037592,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037593,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037606,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037607,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037609,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000037639,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037640,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037655,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037671,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037718,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037721,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037728,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037731,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037741,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000037794,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038234,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038245,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038343,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038708,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038710,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000038717,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038725,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038728,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000038830,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038837,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038853,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038860,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000038876,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
